renda;compras;idade;scrcrdt;sexo
976.7098836697768;276.5848842717805;39.0;444.0;1.0
1063.766206452744;421.0524780442837;39.0;;1.0
1003.6608159811716;590.8196001154167;39.0;444.0;1.0
1150.5410778660457;627.3063709978758;39.0;444.0;1.0
971.0480458635736;182.2272147809592;39.0;444.0;1.0
987.3526449362765;501.4812858565827;39.0;444.0;1.0
;308.3517073785702;39.0;444.0;1.0
913.7405664292208;;39.0;444.0;
;642.7867062317556;;444.0;1.0
1219.7931164370239;578.7111500592569;39.0;444.0;1.0
1009.7506405157242;677.9530102614501;;444.0;1.0
1098.6378094983756;441.9284592403693;39.0;444.0;1.0
955.1851034504691;438.2554433617076;39.0;444.0;1.0
1077.7084268322963;574.8204118210759;39.0;444.0;1.0
1209.2227851651944;365.97857783574034;39.0;444.0;1.0
996.490697407565;522.9689454922566;39.0;;1.0
971.6166465951915;654.2991769689804;39.0;444.0;1.0
1069.8587248468543;552.4322791890905;39.0;444.0;1.0
1146.695843515242;546.7560818947586;39.0;444.0;1.0
1047.9383771817252;;39.0;444.0;1.0
1062.6058805735668;472.7559094031372;39.0;444.0;1.0
1099.6875943771608;575.1034121261747;39.0;444.0;1.0
1195.1736359390925;687.0216344791993;39.0;444.0;1.0
1192.8911694916555;642.4667059236207;;444.0;1.0
1203.0612140522887;453.42805315494877;39.0;444.0;1.0
;584.225842732399;39.0;;
1012.4917715394988;229.19231037168026;39.0;444.0;1.0
1141.6747189785228;424.2031129597001;39.0;444.0;1.0
1003.0762297097892;348.78978595985257;39.0;444.0;1.0
1208.8747613055082;703.6442099099542;39.0;444.0;1.0
1019.3743786471862;;39.0;444.0;1.0
1082.3601109379597;473.9547011840829;39.0;444.0;1.0
1014.5497850236263;555.2917908331914;39.0;444.0;1.0
1379.0381511519593;748.3729720029582;39.0;444.0;1.0
1275.6332404212183;754.7963477469824;39.0;444.0;1.0
1184.2987552808777;565.438786512614;39.0;444.0;1.0
1197.7413934465183;917.1039128166021;39.0;444.0;1.0
1057.5843172911596;444.746161242013;39.0;444.0;
1154.4004536238922;478.3347765533045;39.0;444.0;1.0
1142.0166006995012;612.0708821458386;;444.0;1.0
1083.9798157042342;536.1474269821949;39.0;444.0;1.0
891.5228343097361;435.96967092965025;39.0;444.0;1.0
1111.2198335396283;386.75288029495175;;444.0;1.0
1073.3886415061713;796.3978211787357;39.0;444.0;1.0
1155.4590244110823;568.2809901850422;39.0;;1.0
1252.2003331218978;;39.0;444.0;1.0
1094.2911302401574;;39.0;;1.0
1111.0905895508877;517.10983565023;39.0;;1.0
1033.3580607463145;255.77019521809393;39.0;444.0;
1068.712667202108;791.7570022382016;39.0;444.0;1.0
1165.9886260705953;736.5394235410106;39.0;444.0;1.0
1147.344915609035;;39.0;444.0;1.0
1101.6685248553513;490.73173403761064;39.0;444.0;1.0
1200.9436379441681;479.1340614486262;;444.0;1.0
957.9528540342731;;39.0;;1.0
1115.3880336080238;696.2238697708488;39.0;444.0;
1064.7734050545423;637.3382467991524;39.0;444.0;1.0
1127.7678138514314;371.10610009841184;39.0;444.0;1.0
1160.3391839470821;463.50619012339564;39.0;444.0;1.0
1075.3824990162325;601.7599237817067;39.0;444.0;1.0
987.7693886367097;574.2859911680191;39.0;444.0;1.0
1010.7674084356621;481.33988037869295;39.0;444.0;1.0
998.935702857148;215.27593109473992;39.0;444.0;1.0
1062.769963432253;625.4625490623478;39.0;444.0;1.0
1059.0923196113397;357.0901996267514;39.0;444.0;
1198.0990746394957;520.5213184950711;39.0;444.0;
1131.2397302621819;555.2880941886115;39.0;444.0;1.0
884.1176789480409;319.9607265746854;39.0;444.0;1.0
1181.3961103512397;;39.0;444.0;1.0
899.2843367958709;612.0201517377386;39.0;444.0;1.0
997.9405728824324;;39.0;444.0;
1125.4984911580532;406.26518747267767;39.0;444.0;1.0
1077.0849607370062;468.37745401247275;39.0;444.0;1.0
1052.8982941283768;500.66970652068255;39.0;444.0;
1297.8932503164506;648.5935420291003;39.0;444.0;1.0
928.6805487530112;252.07041810346897;39.0;;1.0
963.0586045214112;368.649547596669;39.0;444.0;1.0
976.318680736298;461.08260457796126;39.0;444.0;1.0
906.4426000293623;399.13655981090824;39.0;444.0;1.0
932.0966757181584;538.245724969561;39.0;444.0;
994.5475330466502;419.03894182480485;39.0;444.0;1.0
;596.751850089669;39.0;444.0;1.0
1119.314816037865;;39.0;444.0;1.0
1103.1858257691038;574.1040456412579;39.0;444.0;1.0
1220.7432885893904;734.5506694755227;39.0;444.0;1.0
1091.5132846349272;525.4072453221986;39.0;444.0;1.0
1177.7598013492218;527.7909182759934;39.0;444.0;1.0
1035.8611054466078;596.1079003285819;39.0;444.0;1.0
1145.1407124539314;507.2498154191458;39.0;444.0;1.0
1212.774445599126;630.8606213029594;39.0;444.0;1.0
1176.0501412773103;681.5526418580499;39.0;444.0;1.0
1103.8270484685154;335.4925353944057;39.0;;1.0
1122.442718483956;364.374172622332;39.0;444.0;1.0
;390.5046578693965;39.0;444.0;1.0
1184.2219395115987;904.1099945980332;39.0;444.0;1.0
;177.00776397771455;39.0;444.0;1.0
1027.6721663721225;721.0267714565973;39.0;444.0;1.0
1163.5687062774998;554.470025168087;39.0;;1.0
1300.7393591703087;630.2369236906413;39.0;444.0;1.0
1155.1634059988955;714.518259221489;39.0;444.0;1.0
1088.6084946687333;589.942766716455;39.0;444.0;1.0
1129.350959257582;502.29156034111065;39.0;444.0;1.0
1305.3844393937247;653.3855342117032;39.0;444.0;1.0
;467.02675499946645;39.0;444.0;1.0
1268.184653039134;686.3304042140793;39.0;444.0;1.0
1224.092732250804;476.531620526479;39.0;444.0;1.0
1016.636462077872;516.8157650221373;;444.0;1.0
1290.8865181482865;722.624468591879;39.0;444.0;1.0
1146.786615984558;462.37870384340283;39.0;444.0;1.0
1097.3868108693464;401.909590114979;39.0;444.0;
1083.8013069747244;420.8114662988886;39.0;444.0;1.0
1128.8258341284004;399.7966164342266;39.0;444.0;1.0
1070.2078052754512;484.763663959804;39.0;444.0;1.0
1143.4056586428715;665.5497402107978;39.0;444.0;1.0
1074.440306091134;576.1863277933971;39.0;444.0;1.0
987.0852406599829;592.1734593549905;39.0;444.0;1.0
976.2827403194001;376.9515397394049;39.0;444.0;1.0
941.7163278686585;422.16256441229234;39.0;444.0;1.0
1064.490199264761;600.5794791562913;39.0;444.0;1.0
1133.988107802111;486.6268444270048;39.0;444.0;1.0
1151.091331573625;539.074943553041;39.0;444.0;1.0
1135.550063591321;655.37026925781;39.0;444.0;1.0
950.8059943226601;609.26190392476;39.0;444.0;1.0
1060.5553871915972;;39.0;444.0;1.0
979.0462255293371;373.62498506501686;39.0;444.0;
;754.1636673942419;39.0;444.0;1.0
859.0334549332481;761.6679001888035;39.0;444.0;1.0
1240.0063896952158;426.9407163217616;39.0;444.0;1.0
1106.084182935805;432.76999028232007;39.0;444.0;1.0
1044.7884815508824;485.7912504291918;39.0;444.0;1.0
;618.0974361551391;39.0;444.0;1.0
963.2532221748023;281.21355510129956;39.0;444.0;
1074.2509291322556;852.3085718712572;39.0;444.0;1.0
1270.7609650765792;780.4214046109128;39.0;444.0;1.0
1101.7920593030426;;39.0;444.0;1.0
1059.6813711122288;630.4744754879034;39.0;444.0;1.0
;603.0624819636183;39.0;444.0;1.0
1239.3327384817135;725.2894293007105;39.0;;1.0
;797.4636772895268;39.0;444.0;1.0
1062.309954755145;552.3002581482735;39.0;444.0;1.0
957.7634901219086;432.31286392013544;39.0;444.0;1.0
1093.8087641778986;676.1187534115518;;444.0;1.0
1039.29030910041;752.6341007382955;39.0;444.0;
1169.024354073455;625.1604729575926;;444.0;1.0
1273.5712488023205;561.9420275622197;39.0;;1.0
1073.7077942059516;499.70114566895904;39.0;444.0;1.0
1302.5032215543229;817.161645086843;39.0;444.0;1.0
1249.1774455289712;529.5276177007225;39.0;444.0;1.0
1020.7301950719432;341.30493704694254;39.0;444.0;1.0
1148.7380993633453;484.3244288860511;39.0;444.0;1.0
956.160328019671;233.4514016099322;39.0;;1.0
1300.3783550999922;693.2887293745922;;444.0;1.0
1228.7085155107347;552.0445767302776;39.0;;1.0
1103.0229323804897;580.6877679685567;39.0;444.0;
1204.236588185075;533.1158601811885;39.0;444.0;
1108.4989336744136;504.60871573016027;39.0;444.0;1.0
1301.7265250390105;743.7779443189226;39.0;444.0;1.0
1208.1019414272794;757.3962799749563;39.0;444.0;1.0
1198.1088543164885;571.7200106368454;;444.0;1.0
1003.9104956380617;456.4000940317185;39.0;444.0;1.0
1020.8942755678903;444.31000311450714;39.0;444.0;1.0
1324.027251269789;544.7750389338152;39.0;444.0;1.0
993.4946312479549;;;444.0;1.0
976.7343717021312;455.12028113373214;39.0;444.0;1.0
;691.938006014278;39.0;444.0;1.0
1217.852085327433;550.3100231560587;39.0;444.0;1.0
1202.1575046252874;619.9515777607419;39.0;444.0;1.0
1222.424818050778;626.4362417705056;39.0;444.0;1.0
961.5147000296845;236.60298416222656;39.0;444.0;1.0
1155.1458418629275;686.8092731724142;;;1.0
1376.0978733090908;834.0330982045684;39.0;444.0;1.0
;602.5372228303866;;444.0;1.0
;452.85515281509595;39.0;444.0;1.0
1111.299797230397;582.4006580931326;39.0;444.0;1.0
1088.0814201878677;;;444.0;1.0
986.0445636885446;574.1047137588178;39.0;444.0;1.0
1049.3012162671741;506.54608570415286;39.0;444.0;1.0
907.8203230712201;236.09574767287666;39.0;444.0;1.0
917.8038599900617;264.07824926238095;39.0;444.0;1.0
;499.02126620730456;39.0;444.0;1.0
1024.89016088905;551.2249727491467;39.0;444.0;1.0
1203.9377891267407;492.21614584821907;39.0;;1.0
1090.8121262042985;411.42050602664494;;444.0;1.0
;786.9641480557988;39.0;444.0;1.0
1073.545724198279;492.68236497056535;39.0;444.0;1.0
1159.7094686562264;679.3879495757383;39.0;444.0;1.0
1250.508957639211;417.467438608267;39.0;444.0;1.0
1145.1996842619953;590.3115204819946;39.0;444.0;1.0
1102.9737845058678;;39.0;444.0;1.0
1210.1549681502265;704.173375189884;39.0;444.0;1.0
938.4984357920041;371.8427807357232;39.0;444.0;1.0
1080.3318429145243;370.7296696589591;39.0;444.0;
896.2120367787514;265.77289768808447;39.0;444.0;1.0
1164.9094968526297;594.7800593710182;39.0;444.0;1.0
944.1673351934156;732.2263229043762;39.0;444.0;1.0
964.224791847596;383.1231958603995;39.0;444.0;1.0
868.0073214163792;;39.0;444.0;1.0
1150.2913470085443;369.05196069666476;39.0;;1.0
1124.6502097645136;;39.0;444.0;1.0
1067.2732609468055;635.1047211178852;;444.0;1.0
1076.5636336536247;;39.0;444.0;1.0
1189.7925399591504;837.8041377575098;;444.0;1.0
1085.3938633042576;419.00811270642066;39.0;444.0;1.0
1031.7197268065604;483.97643101100084;39.0;444.0;1.0
1074.6030224351673;517.5074534399491;;444.0;1.0
923.4813759872817;278.02655860909766;39.0;444.0;1.0
897.011956202673;550.3201683040143;39.0;;1.0
1049.3016018626306;559.7378711012624;;444.0;1.0
1086.8274346807475;525.6146946691684;39.0;444.0;1.0
1151.9226867409704;622.3527060201441;39.0;444.0;
963.2575900353714;;39.0;444.0;1.0
1025.0727307205002;340.03611812905444;39.0;444.0;1.0
1105.2712789994987;556.3538140336775;39.0;444.0;1.0
1134.0948881607571;791.2442728319583;39.0;444.0;1.0
1141.3622757165508;479.0942027018066;;444.0;1.0
1222.4309651180808;630.2579403813863;39.0;444.0;1.0
;392.2339494853466;39.0;444.0;1.0
1010.5184701667631;486.6024469501247;39.0;444.0;1.0
1239.4145880394672;535.6654937461461;39.0;444.0;1.0
1083.4687052232132;;39.0;444.0;1.0
628.1024225903401;-20.07634262849585;39.0;444.0;1.0
1016.7576830808962;271.1310930898859;39.0;;
1178.143816605075;;39.0;;1.0
995.134126742598;344.39729838284103;39.0;444.0;1.0
1075.1194642517924;;39.0;444.0;1.0
1080.1167370339513;420.0336597054344;39.0;444.0;1.0
;396.7781218057152;;444.0;1.0
965.4738005064905;398.53250935357266;39.0;444.0;1.0
929.5132739880223;397.90259533770484;;;1.0
1106.1223195718555;;39.0;444.0;1.0
1122.861841638082;680.6624357406508;39.0;444.0;1.0
1009.467533405862;418.44292869476556;39.0;444.0;1.0
1144.565135984405;612.1667295527924;39.0;444.0;1.0
;;39.0;444.0;1.0
821.6436809162192;422.3456572365117;39.0;444.0;
1108.1305558990377;631.0542049970453;39.0;444.0;1.0
1399.144714904225;748.5629101556622;39.0;444.0;1.0
1148.5802423237901;;39.0;444.0;1.0
1074.2966818204627;576.2618902232565;39.0;444.0;1.0
1081.4760734973813;120.9838566725017;39.0;444.0;1.0
1266.4936099343774;525.1862016463549;39.0;444.0;1.0
1085.565578615663;566.2829153283842;39.0;444.0;
1051.6822019617578;;39.0;444.0;1.0
948.5477970176985;396.64919691686606;39.0;444.0;1.0
1334.7345421395244;613.279142051597;39.0;444.0;1.0
;611.0904234737535;39.0;444.0;1.0
1352.3582384424212;753.55134087955;39.0;444.0;
1074.3421241417172;417.2292366597226;39.0;444.0;1.0
1097.2543148216853;382.65788898603284;39.0;444.0;1.0
964.189555546377;512.616251444533;39.0;444.0;1.0
1166.2088922227624;757.7377651898134;39.0;444.0;1.0
1172.4347083899997;661.8217312664405;39.0;444.0;1.0
1046.4240259494777;483.14110198129356;;444.0;1.0
986.2785345672116;478.44820720705513;39.0;444.0;1.0
904.6792571480075;348.56381918538057;39.0;;1.0
963.6232497471447;569.9868906973606;39.0;444.0;1.0
1110.337604647459;632.1126511479767;39.0;444.0;1.0
1032.7868130639038;358.6121803175722;39.0;444.0;1.0
1080.4501227275373;;;444.0;1.0
1210.7236114562127;500.6876894498532;39.0;444.0;1.0
;769.6225065512158;39.0;444.0;1.0
;;39.0;444.0;
982.1280711994252;;39.0;444.0;1.0
1125.4518629920663;437.9542568238534;39.0;444.0;1.0
1116.6870481662816;592.8102587574393;;444.0;
1188.6553439760407;509.66747211877555;39.0;444.0;1.0
1184.4916326224754;442.4102820643619;39.0;444.0;1.0
1031.0333899551754;384.39895351664643;39.0;444.0;1.0
1362.3870963279944;761.6892859142147;39.0;444.0;1.0
1184.9242015712375;349.3366132278439;39.0;444.0;1.0
1157.3297117138768;819.6523498630424;39.0;444.0;1.0
1135.1154725103263;;39.0;444.0;1.0
;575.8623272274738;39.0;444.0;1.0
1126.0943162241958;651.9209077310501;39.0;444.0;1.0
899.6805962737651;425.8822521249979;39.0;444.0;1.0
1212.1989395059595;658.2810528176774;39.0;444.0;1.0
1146.4930677779807;510.7833120665084;39.0;444.0;1.0
1127.7012848710124;660.4893488223802;39.0;444.0;
1106.6255269873184;504.08969640803423;39.0;444.0;1.0
1060.9347942062514;665.1842541853921;39.0;444.0;1.0
;715.2531011215367;39.0;444.0;1.0
1057.5255535931199;614.5388867495336;;444.0;1.0
1116.432377411012;530.5876755711079;39.0;444.0;1.0
1017.7405908542546;374.831001067044;39.0;444.0;1.0
931.0942894506087;478.5062144409677;39.0;444.0;1.0
1265.9803524809397;713.6216014152773;39.0;444.0;1.0
1035.194816342736;520.9609773386354;39.0;;1.0
1181.4465912011335;711.2687025654492;;444.0;1.0
1130.9298589344025;581.9531809898455;39.0;;
;521.9990892835806;39.0;444.0;1.0
1242.1793433846756;763.3448439801582;;444.0;1.0
1127.378608712848;410.4894368678685;;444.0;1.0
913.031544091526;374.8547306467586;39.0;444.0;1.0
1185.318649978;443.43755311852135;39.0;444.0;1.0
1088.7408588948663;373.6317516126154;39.0;444.0;1.0
1041.8315178959872;;39.0;444.0;1.0
1102.4840368595364;336.06603480871956;39.0;444.0;1.0
1224.169338214094;721.5046192223515;;444.0;1.0
1081.4240176338435;538.034476708727;;444.0;
1146.6186094309865;552.7964943811386;39.0;;1.0
996.9596945358708;454.1643954888712;39.0;444.0;1.0
1110.045912317279;642.7844397667386;39.0;444.0;1.0
1116.4107462648465;530.8564606599259;39.0;444.0;1.0
1030.0869713443562;622.3558597850056;39.0;444.0;1.0
1033.9130430137027;503.9653104009738;39.0;444.0;1.0
1137.0878849998344;429.7325435460784;39.0;;1.0
1118.33224351035;784.6016791145412;39.0;444.0;1.0
1013.5370980019597;621.7718816863883;39.0;444.0;1.0
1172.8335128349931;659.2721177958583;39.0;444.0;1.0
1075.8637439965432;;39.0;444.0;1.0
969.6252998163982;433.65091734991256;39.0;;1.0
1139.149104778576;518.9125906883264;39.0;444.0;1.0
1071.9142994843694;511.899812963971;39.0;444.0;1.0
1138.1421563148606;486.8449892162006;39.0;444.0;1.0
1067.5711130797824;;39.0;;1.0
1073.3151900434834;789.4917140474795;39.0;444.0;1.0
948.9967034219113;289.619638855963;39.0;444.0;1.0
937.8575283244597;444.15958087236515;39.0;444.0;1.0
1273.1139739751072;882.2869303040778;;444.0;1.0
;368.1460456490072;39.0;444.0;1.0
942.3191387027587;202.28809437559227;39.0;444.0;1.0
1019.2376931217564;294.44116523044227;39.0;444.0;1.0
1113.5382921192295;580.8157028771838;39.0;444.0;
1076.7187006156362;512.8359372707228;39.0;444.0;1.0
974.0465753913583;366.0162775568699;39.0;444.0;1.0
1293.9834898662525;768.507449717087;39.0;444.0;1.0
985.930093264651;380.8372761917309;39.0;444.0;1.0
1122.2086191520443;619.4232574381351;39.0;444.0;1.0
1226.8696195708455;554.6489693517004;39.0;444.0;1.0
1180.2383454456128;488.70083896358807;39.0;;1.0
;456.8706495619816;39.0;444.0;1.0
1141.67463340786;389.7551770034329;39.0;;1.0
1151.569312110895;528.3990240692804;39.0;444.0;
1138.0726885122972;660.3332773488006;39.0;444.0;1.0
957.6234680120602;570.6552287264856;39.0;444.0;
1216.4674294247927;649.3744455141252;39.0;444.0;1.0
1108.1373190949364;663.9342942457106;39.0;444.0;1.0
1082.980338998342;519.9848444441834;;444.0;1.0
1331.1226918825746;;39.0;444.0;1.0
1143.0555522462619;;39.0;444.0;1.0
;403.69521606783576;39.0;444.0;
1156.9280598085745;567.5325717624612;39.0;444.0;1.0
;580.8963588215754;39.0;444.0;1.0
989.3353426077497;614.3290633593803;;444.0;1.0
1098.1688463878195;;39.0;444.0;1.0
1158.1579150581135;585.3873641135784;39.0;444.0;1.0
1251.6801110762353;718.3827210283584;39.0;444.0;1.0
1254.3435315845975;626.0472643359695;;444.0;1.0
1229.0954848235692;788.8222929563083;39.0;444.0;1.0
1087.9463337230804;630.0769180926591;39.0;444.0;1.0
909.6210099838106;586.5773473929436;39.0;444.0;
1008.6640113125019;229.92305870728995;39.0;444.0;1.0
1023.0433405214056;538.6966161822326;39.0;444.0;1.0
995.8868370062589;337.2387998796487;39.0;444.0;1.0
1093.5072179746378;505.5453617233941;;444.0;1.0
991.7375178793105;394.43765874557903;39.0;444.0;1.0
1008.3702379964061;505.64590384139285;39.0;444.0;1.0
1030.3882919430455;242.6572750830924;39.0;444.0;1.0
1128.9608933688644;460.35157061236237;39.0;444.0;1.0
1094.1977972312652;350.9786113966152;39.0;444.0;1.0
1204.3795319403002;809.9801440730575;39.0;444.0;1.0
862.643225880364;267.73891811370714;39.0;444.0;1.0
;671.8464536066456;39.0;444.0;1.0
1151.7284880553182;697.5517098669086;39.0;444.0;1.0
1179.980635305403;522.2019554985295;39.0;444.0;1.0
1139.79581540503;705.1887633621687;39.0;444.0;1.0
972.2908638607114;;39.0;444.0;1.0
1078.5922998885924;483.8877462695206;39.0;444.0;1.0
;765.7734688564151;39.0;444.0;1.0
1023.2445505943502;531.1762298956912;39.0;444.0;1.0
1388.2190457095412;639.4640212187144;39.0;444.0;1.0
1153.1633765415152;676.8445343795408;39.0;444.0;1.0
1090.3169247967955;388.3063124178052;39.0;444.0;1.0
858.6864782261894;453.4455688898598;;444.0;1.0
927.9473883284581;322.3359409617836;39.0;444.0;1.0
1249.7763529988968;730.2757449881102;39.0;444.0;1.0
1036.2353842070822;455.65913917383483;39.0;444.0;1.0
1104.7960216542474;468.1411110887598;39.0;444.0;1.0
1092.9012779320633;463.7580950483098;39.0;444.0;1.0
1321.097744329158;689.378220292999;39.0;444.0;1.0
1042.3550152503076;509.53759259510616;39.0;444.0;1.0
1044.3380730829917;705.6549520596344;39.0;444.0;1.0
1018.2193712261503;498.78729913513354;39.0;444.0;1.0
1049.5582144056066;427.64159125119016;39.0;444.0;
;629.5349080761906;39.0;444.0;1.0
1141.7107294631426;318.5371402849708;;444.0;
;557.51811435166;39.0;444.0;1.0
;;39.0;444.0;1.0
1045.343681584927;592.9999593970559;39.0;444.0;1.0
1273.232029068158;425.1436304007141;39.0;444.0;1.0
1153.5905985928728;498.76447071072016;39.0;444.0;1.0
1098.96152568376;591.9515748276795;39.0;444.0;1.0
1041.5026741147503;424.95519267807964;39.0;444.0;1.0
980.2096835344945;;39.0;444.0;1.0
1081.7225919690004;726.4403350898118;39.0;444.0;1.0
865.5046629734592;314.1407521787027;;444.0;1.0
1009.6989666364301;611.6666063416794;39.0;444.0;1.0
;508.8665871440273;39.0;444.0;1.0
1038.6716669814932;511.8117065303892;39.0;444.0;1.0
922.651970915822;279.9010310406633;39.0;444.0;1.0
;480.2318306115418;39.0;444.0;1.0
915.024739207201;;39.0;444.0;1.0
1121.8082573018842;550.9479535623165;39.0;444.0;1.0
970.0483806772859;495.68604656414806;39.0;444.0;1.0
1038.6257384646055;514.8106731251829;39.0;444.0;1.0
1076.492012611606;405.33881193393944;39.0;444.0;1.0
1077.8686784086522;462.3058561327104;39.0;444.0;
1200.4297996391424;534.4262577715791;39.0;444.0;1.0
;453.19656684874803;39.0;444.0;1.0
1189.5996637713583;533.877477228479;39.0;444.0;1.0
;;39.0;444.0;
1021.1543330327469;;39.0;444.0;1.0
969.1117186807309;540.742177935676;39.0;444.0;1.0
1158.8468259697365;561.0124464577239;39.0;444.0;
1072.815762663166;529.608192405254;39.0;;1.0
1200.0835188100557;510.89789913712167;39.0;;1.0
;530.4367323515912;39.0;444.0;1.0
1140.2731582682923;439.9936133489176;39.0;444.0;1.0
1018.7339372377155;;39.0;444.0;1.0
981.6906091138444;676.1204795248182;39.0;444.0;1.0
1072.4442585866543;624.8619261201908;39.0;444.0;1.0
1176.4532794624788;;39.0;444.0;1.0
917.3699246539204;231.28468983403866;39.0;444.0;1.0
1081.0142129203764;546.4477156111776;39.0;444.0;1.0
1117.9418010282525;406.7666303368646;39.0;444.0;1.0
1021.7899208062076;571.5301241280233;39.0;444.0;1.0
;573.3914096142645;39.0;444.0;1.0
;420.55507770640327;39.0;444.0;1.0
1145.64476136174;591.687809290014;39.0;444.0;1.0
829.3612393287509;379.5969974338155;39.0;444.0;1.0
1183.5533506465524;656.0218117609427;;444.0;1.0
979.5417624637664;282.65540992462746;;444.0;1.0
1065.3540971164023;585.223286066657;39.0;444.0;1.0
1058.4051878566047;616.4480243490689;39.0;444.0;1.0
;600.3888838166517;;444.0;1.0
997.5735269762231;616.5951709479274;39.0;444.0;1.0
1060.570530988841;583.6322129735986;;444.0;1.0
;580.4105446870916;39.0;;1.0
1201.3055675651824;770.4128200211378;39.0;444.0;1.0
1306.9662235620106;683.3122119266084;39.0;444.0;
909.2671896657125;352.6829517090098;39.0;444.0;1.0
1062.4211997033744;502.6367992978662;39.0;444.0;1.0
1227.6499190125792;598.7417065237697;39.0;;1.0
;825.459751347546;39.0;444.0;1.0
993.5755782363601;495.95718469683277;39.0;444.0;1.0
1370.3080950470876;698.2113456155064;39.0;444.0;1.0
1159.8608315579602;;39.0;444.0;1.0
1252.1621165327072;484.9848815830347;39.0;444.0;1.0
1061.1030725735632;463.3515380721253;39.0;444.0;1.0
;506.3222270118519;39.0;444.0;1.0
966.5469627485684;574.9743132277504;39.0;444.0;1.0
1248.5927736462609;707.5178757708886;39.0;444.0;1.0
1230.9634506826214;653.4910128265731;39.0;444.0;1.0
811.1941733349406;229.13249200494832;39.0;444.0;1.0
1086.360007242888;310.06741832485636;39.0;444.0;1.0
1176.4698329497442;;39.0;444.0;1.0
984.5997117900157;582.6652838828604;;444.0;1.0
1315.1009687798019;823.867588164477;39.0;444.0;
1096.567130595745;610.5828713342298;39.0;444.0;1.0
1241.0129856388644;;39.0;444.0;1.0
;365.3713130687512;39.0;444.0;1.0
943.0663955499436;436.5455706480582;39.0;444.0;1.0
1164.7574805405486;659.5499048795516;39.0;444.0;1.0
1012.4575887888194;304.99118601228184;39.0;444.0;
1204.8288011834393;656.3922304408472;39.0;444.0;1.0
1233.4344690696535;609.3122670445318;39.0;444.0;1.0
962.3031965120972;446.72101575268357;39.0;444.0;1.0
1108.279559214051;;39.0;444.0;1.0
981.7719356855877;482.93159980494204;39.0;444.0;1.0
1028.0036072701266;;39.0;;1.0
1179.3785149357548;634.7802443268456;39.0;444.0;1.0
1205.1127763477239;693.4182321833156;39.0;444.0;1.0
;623.8100125689989;39.0;444.0;1.0
;721.415500126526;39.0;444.0;
1091.2440091644685;361.4568613049032;39.0;444.0;1.0
1148.306104151305;762.9041745613292;39.0;;1.0
1135.1325915574344;754.7709472389206;;444.0;1.0
1197.2570641049836;706.8831528604508;39.0;444.0;1.0
1075.7741530865553;554.557740334631;39.0;444.0;1.0
1106.6171541089402;633.0918942687199;39.0;444.0;
1179.624587225503;516.2002879590896;39.0;444.0;1.0
1084.3511083787528;485.30871152274017;;444.0;1.0
1241.9348001941987;678.2431557282587;39.0;444.0;1.0
1268.1319125543682;;39.0;444.0;1.0
993.446734778235;472.54810967700536;39.0;444.0;
971.3953903497061;350.6959747972567;39.0;444.0;1.0
1043.4132220411416;414.9734539634609;39.0;444.0;1.0
1206.066376502879;353.18078520957044;39.0;444.0;1.0
1105.7230331610465;;39.0;444.0;1.0
1174.6905580049183;544.9563415407395;39.0;444.0;1.0
1030.114356777342;558.1629671009894;39.0;444.0;1.0
1186.4049623861388;557.9042456682773;39.0;444.0;1.0
1357.4815235865278;763.0981489448727;39.0;444.0;1.0
1164.7701850550188;575.4693849439814;39.0;444.0;
971.5428885559434;265.679092945122;39.0;444.0;1.0
949.8641338722178;471.05914291773263;;444.0;1.0
1243.7108506116074;792.0396536282085;39.0;444.0;1.0
1219.6438767116624;;39.0;444.0;1.0
1012.4286094353391;;39.0;444.0;1.0
1082.3155434199086;669.0796283203285;39.0;444.0;1.0
1116.8976816177485;667.3799060466115;39.0;444.0;1.0
1044.6531582233422;477.7190347917553;39.0;;1.0
1070.4809870606457;;;444.0;1.0
906.8012798620003;559.8399414068681;39.0;444.0;1.0
1317.2963655356489;;;444.0;
1011.7828238479977;536.4991666301496;39.0;444.0;1.0
1046.4309519489577;507.1873314977909;39.0;444.0;1.0
1224.7525329218827;584.8077988062871;39.0;444.0;1.0
951.1555719297995;354.57143068559105;39.0;444.0;1.0
1092.7470577909455;553.3967453977873;39.0;444.0;1.0
915.8143057710795;215.57566132706592;39.0;444.0;1.0
1110.406070895229;500.7095869310235;39.0;444.0;1.0
1326.6744487406643;;39.0;444.0;1.0
1150.567664555748;;39.0;444.0;1.0
954.5646873238452;305.9692697933291;39.0;444.0;
885.3622195769244;288.5985021290343;39.0;444.0;1.0
1168.5202109373986;674.2226436670245;39.0;444.0;1.0
1148.1854606428951;477.41144594411264;39.0;;1.0
1365.3978100559186;872.3614774090538;39.0;444.0;1.0
1118.9358278522752;455.2568725494949;39.0;444.0;1.0
1027.8714960797722;611.0406025885733;39.0;444.0;1.0
1078.664089984015;594.1195887850138;39.0;444.0;1.0
;437.1573880400195;39.0;;1.0
1173.3027364107932;771.5985314305533;;444.0;1.0
1151.6072045836622;663.648653480951;;444.0;1.0
963.6955815907686;450.2155084271518;39.0;444.0;1.0
964.136502467064;540.4270480786856;39.0;444.0;1.0
930.0885850961699;;39.0;444.0;1.0
1211.015840675229;572.666837360022;39.0;444.0;1.0
1084.7301813833612;519.39598194517;39.0;444.0;1.0
1123.6704891976078;811.69185480252;39.0;444.0;1.0
